ID,Feature,Screen,State,Variant,Width,Height,TextScale,Keyboard,Fixture,Filename,SHA256,Notes
AHDASH-V10-0094,Authentication,03 Sign In,Representative,Text scale,390,844,1.3,No,TEST-ONLY,02_auth/03_sign_in_text_scale_1.3_390x844.png,55f08cdf36e206b2a2cdaa5721756c178cc450c2009bd8630669f6a29e73f7ca,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0095,Authentication,04 Create Account,Representative,Text scale,390,844,1.3,No,TEST-ONLY,02_auth/04_create_account_text_scale_1.3_390x844.png,0b8794da3d8608ba47c6b1e044f2d3c89fcf50e5e53e01476461ba176a378567,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0096,Home,05 Home,Representative,Text scale,390,844,1.3,No,TEST-ONLY,03_home/05_home_signed_in_text_scale_1.3_390x844.png,e996d9affb6440cd0279a947740082ffe2eb3f786e3a235e635ba64939f25872,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0097,Categories,06 Category Selection,Representative,Text scale,390,844,1.3,No,TEST-ONLY,04_categories/06_category_selection_text_scale_1.3_390x844.png,1f4fa2caa4e27c272568ce0e5cdecb21467edca2f1db348b7529599192c8a725,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0098,Party Setup,08 Team Setup,Representative,Text scale,390,844,1.3,No,TEST-ONLY,05_party_setup/08_team_setup_text_scale_1.3_390x844.png,bed4b153b89135bda91bd5f8e3bd0f40f6560867a97636ec0ac9a62f674238df,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0099,Party Gameplay,12 Game Board,Representative,Text scale,390,844,1.3,No,TEST-ONLY,06_party_gameplay/12_game_board_text_scale_1.3_390x844.png,8b8af4c81a13c6c6c3527c46490fc78b5f85cd9420bbb227333df1ca65180b79,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0100,Tournament,23 Tournament Bracket,Representative,Text scale,390,844,1.3,No,TEST-ONLY,08_tournament/23_tournament_bracket_text_scale_1.3_390x844.png,ba3d216380e500db3f593211453d3e98851c7e0c7f1e11052a44ad9c7d0061c1,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0101,Friends,35 Friends,Representative,Text scale,390,844,1.3,No,TEST-ONLY,12_friends/35_friends_text_scale_1.3_390x844.png,e5d8e207470cd644d520dcd8b799d9c3715e41fc0b2c4e682695aad6ed8d5dbb,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0102,Settings,40 Settings,Representative,Text scale,390,844,1.3,No,TEST-ONLY,17_settings/40_settings_text_scale_1.3_390x844.png,fedb71fb86489cd64f0d1bdcebca4a24018d8752e072df4b1b6312bc4f14202d,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0103,Premium,43 Premium,Representative,Text scale,390,844,1.3,No,TEST-ONLY,20_premium/43_premium_text_scale_1.3_390x844.png,af2de01288ccb6c5fc962517466d7a81e1a20520983e26e2f8dc9d170287d86c,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0104,Home,05 Home,Representative,Responsive 393x852,393,852,1.0,No,TEST-ONLY,03_home/05_home_signed_in_responsive_393x852.png,7dc2f9968421a03edcda9b38838d5de6c3c956d5cc312886f1f59e6812097d4a,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0105,Home,05 Home,Representative,Responsive 412x915,412,915,1.0,No,TEST-ONLY,03_home/05_home_signed_in_responsive_412x915.png,f080dc80b14cdb55af7f019926a1ee2c349279dbf094f9a52b071fd5bcd3c761,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0106,Home,05 Home,Representative,Responsive 430x932,430,932,1.0,No,TEST-ONLY,03_home/05_home_signed_in_responsive_430x932.png,46a9028747d2a57066ed452ac3d8572ff0d6a3b124fc429263c44454a7062786,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0107,Party Gameplay,12 Game Board,Representative,Responsive 393x852,393,852,1.0,No,TEST-ONLY,06_party_gameplay/12_game_board_mid_game_responsive_393x852.png,eb1754626a200b1704509adc29b54421a45ec64c8884c7943bf118c8e8c1a42e,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0108,Party Gameplay,12 Game Board,Representative,Responsive 412x915,412,915,1.0,No,TEST-ONLY,06_party_gameplay/12_game_board_mid_game_responsive_412x915.png,905137a32252617607fafae9909550dc4811243e876958390bdc878752a0f983,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0109,Party Gameplay,12 Game Board,Representative,Responsive 430x932,430,932,1.0,No,TEST-ONLY,06_party_gameplay/12_game_board_mid_game_responsive_430x932.png,8a7965707c1b8ab944f40724d410e745882acb7295ffeef715635a7492d08b1f,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0110,Friends,35 Friends,Representative,Responsive 393x852,393,852,1.0,No,TEST-ONLY,12_friends/35_friends_responsive_393x852.png,bca0cb5598e778959408be80f9dafb6e34e057b3ed6a0d6eb4677469b32bd04a,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0111,Friends,35 Friends,Representative,Responsive 412x915,412,915,1.0,No,TEST-ONLY,12_friends/35_friends_responsive_412x915.png,e553026c68db8dd92738ce5f8c497f679c52304dc1fca65993af86edb8c34e8b,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0112,Friends,35 Friends,Representative,Responsive 430x932,430,932,1.0,No,TEST-ONLY,12_friends/35_friends_responsive_430x932.png,77a148dcfbd797aadc230a958ffdc1631796aa51f4b609f7ce412275c57c3bd3,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0113,Settings,40 Settings,Representative,Responsive 393x852,393,852,1.0,No,TEST-ONLY,17_settings/40_settings_responsive_393x852.png,afa0ea707dd570612f481ebf2debb9b59fe7b37d18bde588181e04b139f24474,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0114,Settings,40 Settings,Representative,Responsive 412x915,412,915,1.0,No,TEST-ONLY,17_settings/40_settings_responsive_412x915.png,427e2202cd8142fb05bf633c82f50ed53d4550be3d9617a6fe6639cd50e18474,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0115,Settings,40 Settings,Representative,Responsive 430x932,430,932,1.0,No,TEST-ONLY,17_settings/40_settings_responsive_430x932.png,6e440cc4837e1cabce8307803431b651e5aacd4eeb9cfa9bd0b3c3ec7dc4d816,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0116,Premium,43 Premium,Representative,Responsive 393x852,393,852,1.0,No,TEST-ONLY,20_premium/43_premium_responsive_393x852.png,c9b2d56d022f1dd360a047bc36d2ddd7b49a948a847857def83ebb0d720f4bf8,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0117,Premium,43 Premium,Representative,Responsive 412x915,412,915,1.0,No,TEST-ONLY,20_premium/43_premium_responsive_412x915.png,c0b0f835ff7439241b7759e27b2e3fe5841ab82c4acbc30a65de2fab6d59fc5b,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0118,Premium,43 Premium,Representative,Responsive 430x932,430,932,1.0,No,TEST-ONLY,20_premium/43_premium_responsive_430x932.png,aad12e41a7a91022452bc74f6d80e2c8023d685d31694cd2bf1cc4f5e64416f8,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0119,Friends,35 Friends,Populated,Primary,390,844,1.0,No,TEST-ONLY,12_friends/35_friends_populated_fixture_primary_390x844.png,381b93114a1dd6c298f7d0a6d0d51691f1d3ccb221ef092431b98e51fdcee3b8,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0120,Friends,35 Friends,Search results,Primary,390,844,1.0,No,TEST-ONLY,12_friends/35_friends_search_results_fixture_primary_390x844.png,503b07e921703ecdf4dea427310e0b60296015ed65a8193d44900d4b2f0d391b,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0121,Friends,35 Friends,Search no results,Primary,390,844,1.0,No,TEST-ONLY,12_friends/35_friends_search_no_results_primary_390x844.png,eb9919ea09e7f01fdcd27d9ae2b42d854815f8896feffbf94543af1bee0be8c2,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0122,Blocked Players,36 Blocked Players,Populated,Primary,390,844,1.0,No,TEST-ONLY,13_blocked_players/36_blocked_players_populated_fixture_primary_390x844.png,59b4a4ace21a5afb23dea7c38f88bec47cd7db66cb071f5b9e6b5fe668c50791,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0123,Saved Games & Help,18 Saved Party Games,Multiple games,Primary,390,844,1.0,No,TEST-ONLY,07_saved_games/18_saved_games_multiple_fixture_primary_390x844.png,6922e05c2e14b825ac34e1cafe90e75b6d13cae288521700f6d7726c129054a7,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0124,Ranking,34 Ranking,Populated,Primary,390,844,1.0,No,TEST-ONLY,11_ranking/34_ranking_populated_fixture_primary_390x844.png,782bdc41b10713ffa41d972129ffa0842cb286abf365f995dd3a41fb319019df,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0125,Notifications,39 Notifications,Populated,Primary,390,844,1.0,No,TEST-ONLY,16_notifications/39_notifications_populated_fixture_primary_390x844.png,1375a6c8cb40849742d57113454da5c3bf4ba6850e0231a9f523d739b50c4c41,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0126,Friends,35 Friends,Empty,Primary,390,844,1.0,No,TEST-ONLY,22_empty_states/35_friends_empty_primary_390x844.png,6b03f8988b7397d2bac2756f0557b1e2829306a3032f43ca27746c79466ae1ea,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0127,Blocked Players,36 Blocked Players,Empty,Primary,390,844,1.0,No,TEST-ONLY,22_empty_states/36_blocked_players_empty_primary_390x844.png,2c4a3d31f944124832c9e133968f79eaaefabdf39fac96a5146dbd768fcfe7f8,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0128,Ranking,34 Ranking,Empty,Primary,390,844,1.0,No,TEST-ONLY,22_empty_states/34_ranking_empty_primary_390x844.png,dd25224359ec79e3bc2a4b9a8bc4c7404cc97eb89da2716cf2e8f286dccae05e,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0129,Saved Games & Help,18 Saved Party Games,Empty,Primary,390,844,1.0,No,TEST-ONLY,22_empty_states/18_saved_games_empty_primary_390x844.png,dbf002c954ff46f33809e1cf2989e042022e3f00a231ec3dcf6f7bbe6e07dc8b,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0130,Notifications,39 Notifications,Empty,Primary,390,844,1.0,No,TEST-ONLY,22_empty_states/39_notifications_empty_primary_390x844.png,776101096e8da769305e20c186c764703403f49043f172b4dbc6461904d64037,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0131,Friends,35 Friends,Loading / submitting,Primary,390,844,1.0,No,TEST-ONLY,23_loading_states/35_friends_loading_primary_390x844.png,100a1d564bb72b48b2f3467abd8b36479d5e98dc1b677cb39d958ffaa308335a,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0132,Notifications,39 Notifications,Loading / submitting,Primary,390,844,1.0,No,TEST-ONLY,23_loading_states/39_notifications_loading_primary_390x844.png,7ca00a452501809a910e96ca992817165e7eef08a478881855661742cd8e288f,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0133,Ranking,34 Ranking,Loading / submitting,Primary,390,844,1.0,No,TEST-ONLY,23_loading_states/34_ranking_loading_primary_390x844.png,1eee76e2b895b6eeaa0ca5471a50790d20563e5a68ca4ca2cea041865c101977,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0134,Premium,43 Premium,Loading / submitting,Primary,390,844,1.0,No,TEST-ONLY,23_loading_states/43_premium_loading_primary_390x844.png,2059ca75801ae44ca700a5abd160989387d87aef70069e2758332cabc6629d72,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0135,Authentication,03 Sign In,Loading / submitting,Primary,390,844,1.0,No,TEST-ONLY,23_loading_states/03_sign_in_submitting_primary_390x844.png,e09aec607df11b61c989e854f6defda73e38a287b1e33598a55ef29c0bfcbbe3,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0136,Authentication,03 Sign In,Loading / submitting,Primary,390,844,1.0,No,TEST-ONLY,23_loading_states/03_google_auth_loading_primary_390x844.png,a0e9237cecd80bb43d4d8085178148e018242295015d647202af17dd400f79e6,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0137,Friends,35 Friends,Error,Primary,390,844,1.0,No,TEST-ONLY,24_error_states/35_friends_error_primary_390x844.png,f5d8283854f062a165597d32d4df6088d3d4148d5ce967aa3c82543b498a1203,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0138,Blocked Players,36 Blocked Players,Error,Primary,390,844,1.0,No,TEST-ONLY,24_error_states/36_blocked_players_error_primary_390x844.png,02f08ebea33803ed9372f872368e499689dc8e67d71f31ed5339cbcc6750c3ac,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0139,Notifications,39 Notifications,Error,Primary,390,844,1.0,No,TEST-ONLY,24_error_states/39_notifications_error_primary_390x844.png,7c89b1c111c5e413c92664a8aa1e523ad101ba8853856ba61f2c2a8c2e12ef94,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0140,Ranking,34 Ranking,Error,Primary,390,844,1.0,No,TEST-ONLY,24_error_states/34_ranking_error_primary_390x844.png,d3bb9877cfe8990f226de1287d046df2515b425bd374c7ae466de8bb8a7dea9c,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0141,Authentication,03 Sign In,Error,Primary,390,844,1.0,No,TEST-ONLY,24_error_states/03_google_auth_failure_primary_390x844.png,52a0111b09d95e54dc3ecdf898cbdcf8e83e93e1a4ed89e6551cab392f7b495b,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0142,Authentication,03 Sign In,Validation errors,Primary,390,844,1.0,No,TEST-ONLY,02_auth/03_sign_in_validation_errors_primary_390x844.png,2d022f11f167a623d62c32af0bd8e57cab708a3b17619f9d2e2dade87664c8ad,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0143,Authentication,04 Create Account,Validation errors,Primary,390,844,1.0,No,TEST-ONLY,02_auth/04_create_account_validation_errors_primary_390x844.png,152acd0f8257d3cae14308516d1ab908a73b55313139e490317ba30e0f776214,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0144,Authentication,03 Sign In,Password visible / filled,Primary,390,844,1.0,No,TEST-ONLY,02_auth/03_sign_in_password_visible_primary_390x844.png,fbc60d868ebaeb435271df12a65989e43ab2502334217458f28d3993528290f3,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0145,Authentication,04 Create Account,Filled form,Primary,390,844,1.0,No,TEST-ONLY,02_auth/04_create_account_filled_fixture_primary_390x844.png,e8e302f772b0a0cece52f16f3663d335612a89b45241b273585ed68e9784e67e,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0146,Guest,05 Home,Guest,Primary,390,844,1.0,No,TEST-ONLY,21_guest/05_home_guest_primary_390x844.png,5722b92a24c2dc2979d8d1fc1dcc1f60ee4566dca9e6dcac2a5a292af5e06a73,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0147,Guest,05 Home,Guest,Compact,360,800,1.0,No,TEST-ONLY,21_guest/05_home_guest_compact_360x800.png,1deee6d1a3c9c9ad39f412518fc14a945a5831da79b93c305d73f3ddbe5be637,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0148,Guest,Auth Gate,Generic protected action,Primary,390,844,1.0,No,TEST-ONLY,21_guest/global_guest_auth_gate_primary_390x844.png,8bb7edaee9612e76771d926d83ae09cc87643040981c019e3ae5df1728696963,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0149,Guest,35 Friends,Guest restricted / Auth Gate,Primary,390,844,1.0,No,TEST-ONLY,21_guest/35_friends_guest_auth_gate_primary_390x844.png,b7270d94978fdbb532660a48fe0b74704e823aef5160bb4eea94774da46b35ec,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0150,Guest,36 Blocked Players,Guest restricted / Auth Gate,Primary,390,844,1.0,No,TEST-ONLY,21_guest/36_blocked_players_guest_auth_gate_primary_390x844.png,4fafcbb6f6eebae22ee2641795ea6d88006abab7c2d4a84564b295a4fae96bac,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0151,Guest,33 Team Challenge,Guest restricted / Auth Gate,Primary,390,844,1.0,No,TEST-ONLY,21_guest/33_team_challenge_guest_auth_gate_primary_390x844.png,de2c9db702703fcdf5364d3e8ed196e8bb0cb9999dcbd8dfb99ecdcfaf2c2b3e,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0152,Guest,38 Profile,Guest restricted / Auth Gate,Primary,390,844,1.0,No,TEST-ONLY,21_guest/38_profile_guest_auth_gate_primary_390x844.png,b50b8aa64fd51c2f27a3429a19dcdadf4bd37019bbe82fc9ec14c7b9f79046bd,Exact logical-pixel Flutter render; copied losslessly.
AHDASH-V10-0153,Prior visual review,Account surfaces,Before / after evidence,Existing review artifact,1200,3500,1.0,No,No,29_before_after_if_available/account_review.png,559977de3d7381ac7517636b31131540eb608769452f6824078487ebefe21bd2,Existing visual comparison artifact copied losslessly; not a newly rendered product state.
AHDASH-V10-0154,Prior visual review,05 Home,Before / after evidence,Existing review artifact,1200,700,1.0,No,No,29_before_after_if_available/home_before_after.png,4f3dbe18daa01b12c2495a500b9c6a02394a32e0ce85e1e7fee25f84d68c137b,Existing visual comparison artifact copied losslessly; not a newly rendered product state.
AHDASH-V10-0155,Prior visual review,Party flow,Before / after evidence,Existing review artifact,1200,2800,1.0,No,No,29_before_after_if_available/party_review.png,1b5cb686af2bb253494bd38259f33f34ab7e0bd5ed5004eec2dd89b35788f5eb,Existing visual comparison artifact copied losslessly; not a newly rendered product state.
AHDASH-V10-0156,Prior visual review,Tournament flow,Before / after evidence,Existing review artifact,1200,2100,1.0,No,No,29_before_after_if_available/tournament_review.png,8194688d33e908c4eec068325e680073898b3b9fa86e4dcf1069da90c04ded96,Existing visual comparison artifact copied losslessly; not a newly rendered product state.
AHDASH-V10-0157,Authentication,03 Sign In,Brand header,Detail crop,390,150,1.0,No,No,28_detail_crops/detail__signin__brand_header.png,4a25a8e49e2d1dadbb5142ed28ec3398c9fab6445466124cf99bfc6f3573c1c8,"Major-screen detail. Exact crop (0, 0, 390, 150) from 02_auth/03_sign_in_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0158,Authentication,03 Sign In,Social auth actions,Detail crop,354,174,1.0,No,No,28_detail_crops/detail__signin__social_auth.png,6c0b447dfc70addd1fa639fd463d480e6601dd9b1d48c7fb0d1a4cb99f59dfc7,"Major-screen detail. Exact crop (18, 120, 372, 294) from 02_auth/03_sign_in_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0159,Authentication,03 Sign In,Email and password fields,Detail crop,350,240,1.0,No,No,28_detail_crops/detail__signin__email_password_fields.png,990d671fa491e848bb0c130bdccb75875d8171d6bfb07303bccd5590cd5352d0,"Major-screen detail. Exact crop (20, 270, 370, 510) from 02_auth/03_sign_in_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0160,Authentication,03 Sign In,Primary CTA,Detail crop,350,135,1.0,No,No,28_detail_crops/detail__signin__primary_cta.png,7d85a2a10e8238155058dea385631ef2882950471b30109cb4e1d2e7159e3771,"Major-screen detail. Exact crop (20, 500, 370, 635) from 02_auth/03_sign_in_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0161,Authentication,03 Sign In,Account switch and Guest actions,Detail crop,350,205,1.0,No,No,28_detail_crops/detail__signin__account_guest_actions.png,90ff05aa9b4d27d70e1ff6a735f0a21c778757fc130f29971662ef427ea6dd99,"Major-screen detail. Exact crop (20, 610, 370, 815) from 02_auth/03_sign_in_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0162,Authentication,04 Create Account,Footer and legal area,Detail crop,354,224,1.0,No,No,28_detail_crops/detail__create_account__footer_legal.png,33878fec16451377e73b36fcdf7f8e25d500ec678d97eb9496b2a55d1919378a,"Major-screen detail. Exact crop (18, 620, 372, 844) from 02_auth/04_create_account_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0163,Home,05 Home,Header,Detail crop,390,170,1.0,No,TEST-ONLY,28_detail_crops/detail__home__header.png,2427ef05cf47f1d08d89e7d057869eacf26c692ba2c8d79ad78324d4ad3c1519,"Major-screen detail. Exact crop (0, 0, 390, 170) from 03_home/05_home_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0164,Home,05 Home,Party primary hero,Detail crop,366,290,1.0,No,TEST-ONLY,28_detail_crops/detail__home__party_hero.png,104b9e7c0624cbe782c4b8ad23bec6216a26791322d1514766afebdbd7a87ab5,"Major-screen detail. Exact crop (12, 120, 378, 410) from 03_home/05_home_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0165,Home,05 Home,"Tournament, Solo, and Team Challenge",Detail crop,366,310,1.0,No,TEST-ONLY,28_detail_crops/detail__home__secondary_modes.png,5b5a5949f7923cc97a92920ebfdefd85456295b48ee29c2ef3ce49fdd7f42194,"Major-screen detail. Exact crop (12, 380, 378, 690) from 03_home/05_home_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0166,Home,05 Home,Saved games and discovery links,Detail crop,366,194,1.0,No,TEST-ONLY,28_detail_crops/detail__home__discovery_links.png,4762f7e1bea4f16a2670002339633534c6142570012cf72f15fd43bc3692ebfe,"Major-screen detail. Exact crop (12, 650, 378, 844) from 03_home/05_home_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0167,Categories,06 Category Selection,Search and header,Detail crop,390,220,1.0,No,TEST-ONLY,28_detail_crops/detail__categories__search_header.png,ed8a57663d2e3a9a4d2e21eddf6ee887b0c435829a37d7f9b3508815ac722957,"Major-screen detail. Exact crop (0, 0, 390, 220) from 04_categories/06_category_selection_six_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0168,Categories,06 Category Selection,Category cards and selection,Detail crop,366,460,1.0,No,TEST-ONLY,28_detail_crops/detail__categories__cards_selected.png,6185204d45e32b52fe4c6807db66be343b5b2ac32da91898e301e0c03d6b5957,"Major-screen detail. Exact crop (12, 180, 378, 640) from 04_categories/06_category_selection_six_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0169,Categories,06 Category Selection,Selection counter and CTA,Detail crop,366,234,1.0,No,TEST-ONLY,28_detail_crops/detail__categories__counter_cta.png,d08646a4f47d17ae47bb3426f8d2c9950b7fdd27b1a58de3d6cd26f24010018d,"Major-screen detail. Exact crop (12, 610, 378, 844) from 04_categories/06_category_selection_six_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0170,Categories,07 Category Detail,Media and metadata,Detail crop,366,500,1.0,No,TEST-ONLY,28_detail_crops/detail__category_detail__media_metadata.png,ec911b27a328287ca3f8bdbad719a01465d8a1c304836ade343cb5e6f01a084a,"Major-screen detail. Exact crop (12, 110, 378, 610) from 04_categories/07_category_detail_populated_primary_390x844.png; no resize or annotation."
AHDASH-V10-0171,Categories,07 Category Detail,CTA area,Detail crop,366,254,1.0,No,TEST-ONLY,28_detail_crops/detail__category_detail__cta.png,a2a871c2e0f62a058135e037900300c371e98e0734cb59e75062814f321480e0,"Major-screen detail. Exact crop (12, 590, 378, 844) from 04_categories/07_category_detail_populated_primary_390x844.png; no resize or annotation."
AHDASH-V10-0172,Party Setup,08 Team Setup,"Team A, VS, Team B, and colors",Detail crop,366,540,1.0,No,TEST-ONLY,28_detail_crops/detail__team_setup__teams_vs_colors.png,37ab9030c8a2bfec876cd5066d2edb5d885e5201416a91b700b29caa052002e5,"Major-screen detail. Exact crop (12, 110, 378, 650) from 05_party_setup/08_team_setup_populated_primary_390x844.png; no resize or annotation."
AHDASH-V10-0173,Party Setup,08 Team Setup,Distribution control and CTA,Detail crop,358,224,1.0,No,TEST-ONLY,28_detail_crops/detail__team_setup__distribution_cta.png,c94c13cbba85731760a72a740b788a5ccead8f971aafe6a22cdd9bc437a118ae,"Major-screen detail. Exact crop (16, 620, 374, 844) from 05_party_setup/08_team_setup_populated_primary_390x844.png; no resize or annotation."
AHDASH-V10-0174,Party Setup,09 Team Splitter,Player chips and automatic allocation,Detail crop,366,510,1.0,No,TEST-ONLY,28_detail_crops/detail__team_splitter__player_chips.png,82b8308361835055babc6dd26ed91c2c5672238d7d3dd7d6bb08c46acd9bf484,"Major-screen detail. Exact crop (12, 140, 378, 650) from 05_party_setup/09_team_splitter_automatic_primary_390x844.png; no resize or annotation."
AHDASH-V10-0175,Party Setup,09 Team Splitter,Primary CTA,Detail crop,358,204,1.0,No,TEST-ONLY,28_detail_crops/detail__team_splitter__cta.png,a5fe9ba524460ee19cdcb1b799371ae5e9c1f34cfe836c0a34f2863d5657a890,"Major-screen detail. Exact crop (16, 640, 374, 844) from 05_party_setup/09_team_splitter_automatic_primary_390x844.png; no resize or annotation."
AHDASH-V10-0176,Party Setup,10 Helpers,"Helper cards, icons, descriptions, and selection",Detail crop,370,565,1.0,No,TEST-ONLY,28_detail_crops/detail__helpers__cards_three_selected.png,1c58d2a767a864182def1b1d192e62010f00e79a99f1bbfc08c4e75da60f8730,"Major-screen detail. Exact crop (10, 120, 380, 685) from 05_party_setup/10_helpers_three_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0177,Party Setup,10 Helpers,Selection summary and CTA,Detail crop,362,194,1.0,No,TEST-ONLY,28_detail_crops/detail__helpers__selection_cta.png,02b078d862d81d8545a47c06948903116c1e1927298e6ecaf7a09ebb6c110dbf,"Major-screen detail. Exact crop (14, 650, 376, 844) from 05_party_setup/10_helpers_three_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0178,Party Setup,11 Ready,Teams summary,Detail crop,366,200,1.0,No,TEST-ONLY,28_detail_crops/detail__ready__teams.png,a84530100289d5bab14e41e4afc264830d172ec3dc05ca04e8b02068e83208c1,"Major-screen detail. Exact crop (12, 100, 378, 300) from 05_party_setup/11_ready_full_summary_primary_390x844.png; no resize or annotation."
AHDASH-V10-0179,Party Setup,11 Ready,Categories and helpers summary,Detail crop,366,420,1.0,No,TEST-ONLY,28_detail_crops/detail__ready__categories_helpers.png,d96b46360288ffac9ec5016ad8b1690e8c52309a4f9f030baac6971c4e0a290a,"Major-screen detail. Exact crop (12, 270, 378, 690) from 05_party_setup/11_ready_full_summary_primary_390x844.png; no resize or annotation."
AHDASH-V10-0180,Party Setup,11 Ready,Start CTA,Detail crop,362,194,1.0,No,TEST-ONLY,28_detail_crops/detail__ready__start_cta.png,9baf9b79d775ee85c9398b5b9e552656c11ca9d1849874c980131fe6db2c07f1,"Major-screen detail. Exact crop (14, 650, 376, 844) from 05_party_setup/11_ready_full_summary_primary_390x844.png; no resize or annotation."
AHDASH-V10-0181,Party Gameplay,12 Game Board,Scoreboard and turn indicator,Detail crop,390,195,1.0,No,TEST-ONLY,28_detail_crops/detail__board__score_turn.png,055b350ce308e1d4e917fca1432432d7e8821fd92bebc6ca46179b5c3d5bb5ba,"Major-screen detail. Exact crop (0, 0, 390, 195) from 06_party_gameplay/12_game_board_mid_game_primary_390x844.png; no resize or annotation."
AHDASH-V10-0182,Party Gameplay,12 Game Board,Category headers and question cells,Detail crop,366,510,1.0,No,TEST-ONLY,28_detail_crops/detail__board__category_question_cells.png,454610d32cea38913badfbfdae26a69b1f36cb251a846e86d286ebfc691798b6,"Major-screen detail. Exact crop (12, 165, 378, 675) from 06_party_gameplay/12_game_board_mid_game_primary_390x844.png; no resize or annotation."
